product_id,product_name,brand,type,price,avg_star,num_sold_time
1108,Gel Lau/Rửa Da Sinh Lý Ziaja Med Lipid Dermatological Formula Physioderm Cleansing Face Gel 200ml,ziaja,no_type,275000.0,4.9,332
1109,Xà bông rửa mặt ngăn mụn trắng da clobetamil g,no_brand,no_type,9000.0,4.8,983
1110,SỬA RỬA MẶT NHUỴ HOA NGHỆ TÂY MẬT ONG,no_brand,no_type,22000.0,5.0,33
1111,Gel rửa mặt cho da dầu mụn A-DERMA PHYS-AC FOAMING GEL PURIFYING 25ml/ 100ml [NHẬP KHẨU CHÍNH HÃNG 100%],A-DERMA,dạng gel,199000.0,4.9,333
1112,Gel rửa mặt/ kem dưỡng ngừa mụn Dermacos Antiacne Farmona,Farmona,no_type,220000.0,5.0,253
1113,Sữa Rửa Mặt trà xanh Innisfree 𝑪Ó 𝑩𝑰𝑳𝑳 sữa rửa mặt innisfree Green Tea Cleansing Foam 150ml Hàn Quốc,Innisfree,no_type,160000.0,5.0,106
1114,[Giá siêu tốt - Full 240ml] Sữa rửa mặt PURITY,no_brand,no_type,686500.0,5.0,253
1115,Sửa Rửa Mặt Rau Củ sủi bọt thải độc 3 in 1 Byvibes Wonder Bath Super Vegitoks Cleanser 300ML,BYVIBES WONDER BATH,dạng sánh,189000.0,4.9,213
1116,[MUA 1 TẶNG 2 MASK] Sữa rửa mặt giảm mụn Caryophy Portulaca Cleansing Foam 150ml,Caryophy,dạng kem,259000.0,5.0,1100
1117,[Bill Mỹ] Sữa Rửa Mặt Hoa Cúc Calendula Deep Cleansing Foaming Face Wash Kiehl’s 500ml,no_brand,no_type,1150000.0,5.0,52
1118,[innisfree] Sữa rửa mặt Volcanic Pore BHA 150g,Innisfree,no_type,125000.0,4.8,77
1119,Nature Republic Sữa rửa mặt dưỡng sáng da Vitapair C Foam Cleanser 150ml,Nature Republic,no_type,148500.0,5.0,330
1120,"Sữa rửa mặt Puderma Advanced Refreshing Cleansing Foam dưỡng ẩm, làm sạch da 120m",Puderma,dạng lỏng,350000.0,5.0,12
1121,Sữa Rửa Mặt SVR Sebiaclear Gel Moussant Cho Da Dầu Mụn Loại Bỏ Tế Bào Da Chết 55ml-200ml-400ml,SVR,no_type,300000.0,4.9,1800
1122,Sữa rửa mặt Loreal - L'Oreal Paris White Perfect Milk / Revitalift / Hydrafresh Mild Foam,no_brand,no_type,145000.0,5.0,288
1123,"Sữa rửa mặt The Face Shop Herb Day 365 Hàn Quốc dành cho nam, nữ 170ml - ZAVENCI Official",The Faceshop,no_type,88000.0,5.0,161
1124,Gel rửa mặt cho da khô nhạy cảm SVR Topialyse Gel Lavant 55ml/ 200ml  [NHẬP KHẨU CHÍNH HÃNG 100%],SVR,dạng sánh,257000.0,5.0,44
1125,Lait vip O2 sữa rửa mặt thanh lọc và tái tạo da,no_brand,no_type,1346000.0,5.0,237
1126,Sữa Tắm & Rửa Mặt SVR Topialyse Gel Lavant - Gel Tắm & Rửa Mặt Không Chứa Xà Phòng,SVR,dạng sánh,276000.0,5.0,125
1127,Sữa Rửa Mặt 3W Clinic Hàn Quốc 100ml,3W CLINIC,no_type,22000.0,4.7,155
1128,Sữa Rửa Mặt Dịu Nhẹ Cho Mọi Loại Da Cetaphil Gentle Skin Cleanser,Cetaphil,no_type,225000.0,5.0,59
1129,Sữa Rửa Mặt SENKA Perfect Whip 100g/120g,SENKA,no_type,68000.0,4.9,216
1130,Sữa rửa mặt ốc sên one today,One Today,no_type,18500.0,4.9,958
1131,"Sữa Rửa Mặt Trắng Da HÀN QUỐC DABO 3 In 1 ,Làm Sạch Sâu ,Tẩy Da Chết Nhẹ, 180ml Hàng chính hãng",DABO,no_type,108000.0,4.9,275
1132,Sữa rửa mặt ngừa mụn dưỡng sáng Hazeline nghệ Kiwi 50g,HAZELINE,dạng kem,35000.0,4.9,54
1133,"Sữa Rửa Mặt Xóa Nám,Tàn Nhang, Dưỡng Trắng Da Từ COLLAGEN DABO 3IN1 Hàn quốc 180ml/TUÝP",DABO,no_type,82000.0,4.9,20
1134,Sữa Rửa Mặt Cosrx Low Ph Good Morning Gel Cleanser 150ml,no_brand,dạng lỏng,40000.0,4.7,159
1135,[Nội Địa Thái] Sữa rửa mặt cám gạo RiceMilk 180ml chỉ bán loại 1,no_brand,no_type,21000.0,4.9,544
1136,SỮA RỬA MẶT GẠO Ý DĨ HATOMUGI,no_brand,dạng kem,55000.0,5.0,59
1137,Sữa rửa mặt trắng da Gigi ester c mild cleanser,no_brand,dạng lỏng,342500.0,5.0,40
1138,Sữa Rửa Mặt Dưỡng Da DABO - Hàn Quốc cleanser 180ml,DABO,no_type,90500.0,4.9,639
1139,"Sữa Rửa Mặt Ngừa Mụn, Dưỡng Ẩm Và Làm Sáng Da Hatomugi The Medicated Facial Foam 130g (xanh)",HATOMUGI,no_type,60000.0,5.0,64
1140,SỬA RỬA MẶT INNIS TRÀ XANH,no_brand,no_type,18500.0,4.5,71
1141,Dung dịch tạo bọt ngăn ngừa mụn Acnes Foaming Wash 150ml,Acnes,no_type,65000.0,4.9,2500
1142,Hàng Chính Hãng - Sữa Rửa Mặt Trắng Da Xoá Xạm Collagen Dabo Hàn Quốc 180ml ( MẪU MỚI),DABO,no_type,99000.0,4.9,510
1143,Sữa rửa mặt tạo bọt Neutrogena Nghệ Curcuma Clear 150ML,Neutrogena,no_type,130000.0,5.0,109
1144,"Sữa rửa mặt sâm đỏ, sâm vàng Hàn Quốc",no_brand,no_type,56000.0,5.0,582
1145,[Mua 1 Tặng 2] Sữa Rửa Mặt Đông Y Niocs - Thanh Nhi,no_brand,dạng viên/ hạt,133000.0,4.9,190
1146,Sữa rửa mặt trà xanh Rohto Shirochasou Green Tea Foam 120g Nhật Bản,Shirochasou,no_type,99000.0,5.0,1100
1147,Sữa rửa mặt rau củ thải độc Super Vegitoks Cleanser Wonder Bath 300ml,BYVIBES WONDER BATH,no_type,263500.0,5.0,2000
1148,🍒CHERRY🍒 Sữa Rửa Mặt Herbday 365 Hàn Quốc Chiết Xuất Trái Cây Làm Sạch Da Hiệu Quả (170ml),no_brand,no_type,125000.0,4.8,3600
1149,Sữa rửa mặt Cetaphil  591ml  Mỹ,Cetaphil,no_type,197000.0,5.0,141
1150,SỮA RỬA MẶT DR WONJIN HYDRO VIAL,WONJIN EFFECT,no_type,55000.0,4.6,55
1151,Sữa Rửa Mặt Gạo Hàn Quốc ⚡[CHÍNH HÃNG]⚡ Làm Trắng Da The Face Shop Rice Water Bright Cleansing Foam TFS 150ml,The Faceshop,dạng kem,104000.0,4.9,46
1152,Sữa rửa mặt Innisfree Jeju Volcanic Pore BHA Cleansing Foam 150g,no_brand,no_type,169000.0,5.0,3900
1153,Sữa Rửa Mặt Dưỡng Chuyên Biệt Chống Lão Hóa HADA LABO Pro Anti Aging Cleanser Đỏ 80g,Hada Labo,no_type,74000.0,5.0,24
1154,Sữa rửa mặt nghệ Thái Dương 90g,Sao Thái Dương,no_type,23750.0,4.9,453
1155,[Chính Hãng] Sữa Rửa Mặt Ultra Kiehls Tạo Bọt Dịu Nhẹ - Kiehls Ultra Facial Cleanser 150ml - Srm Ultra Facial Kiehls,Kiehl's,no_type,309500.0,4.9,254
1156,Sữa rửa mặt Hazeline Các Mùi Dạng Tuýp,HAZELINE,no_type,25500.0,5.0,73
1157,Gel Rửa Mặt Giảm Nhờn & Ngăn Ngừa Mụn Isis Pharma Teen Derm Gel Pháp (150ml),no_brand,no_type,270000.0,5.0,291
1158,"SỮA RỬA MẶT NGỪA MỤN, DƯỠNG ẨM VÀ LÀM SÁNG DA HATOMUGI NHẬT BẢN 130G",HATOMUGI,dạng kem,59200.0,4.9,104
1159,"[Mini] Sữa Rửa Mặt CERAVE FOAMING Cleanser For Normal To Oily Skin cho da thường, da dầu 87ml",CeraVe,dạng lỏng,144000.0,4.8,224
1160,Sữa rửa mặt KIEHL’S ULTRA FACIAL CLEANSER Kiehls Since 1851,Kiehl's,no_type,247884.5,4.9,85
1161,Sữa Rửa Mặt 3W Clinic Hàn Quốc 100ml,3W CLINIC,dạng kem,26000.0,4.4,23
1162,[500ml][Mẫu mới] Uriage Hyséac Gel Nettoyant - Sữa Rửa Mặt Cho Da Mụn Dầu,Uriage,no_type,362500.0,4.9,273
1163,[Hàng mới về] Sữa rửa mặt ETUDE HOUSE Baking Powder BB làm sạch sâu da mặt 30ml,Etude House,no_type,27500.0,4.8,34
1164,[Hàng mới về] Sữa rửa mặt Elta Md Amino Acid kiểm soát dầu làm sạch sâu hiệu quả chất lượng cao 207ml,no_brand,no_type,222555.0,5.0,8
1165,"Gel Rửa Mặt BHA Compliment No Problem 200ml Giảm Viêm, Mụn - Hàng Chính Hãng",Compliment,no_type,99000.0,5.0,2100
1166,"Sữa Rửa Mặt Trắng Da, Se Khít Lỗ Chân Lông Hatomugi Moisturizing & Facial Washing 170g",HATOMUGI,no_type,60000.0,4.9,178
1167,Sữa rửa mặt dịu nhẹ cho da nhạy cảm Sum 37 Time Energy Fresh Cleansing Foam - AB AUTHENTIC,Su:m37,no_type,159000.0,5.0,108
1168,SỮA RỬA MẶT RETINOL VITAMIN ENRICHED ANTI-AGING GEL CLEANSER 150 ML - 5 FL OZ,no_brand,dạng kem,399000.0,4.6,76
1169,Sữa rửa mặt cho da dầu mụn tea tree the body shop skin clearing facial wash,THE BODY SHOP,dạng lỏng,269000.0,4.9,240
1170,Sữa Rửa Mặt Medimix Anti Pimple Ngừa Mụn 150ml,medimix,no_type,55000.0,5.0,47
1171,Sữa rửa mặt Balea - Nội đia Đức,BALEA,no_type,127000.0,5.0,487
1172,Sữa rửa mặt làm sáng và mịn da LOreal white perfect 100ml,L'Oreal Paris,dạng kem,98000.0,4.9,405
1173,Sữa Rửa Mặt Bơ Aron Thái Lan 210g,EAORON,dạng sánh,35000.0,5.0,979
1174,"Sữa Rửa Mặt BLACK SNAIL Huyền Phi- Làm Sạch Sâu, Ngừa Mụn, Sáng Mịn Da - Small Anything",HUYEN PHI,dạng kem,202500.0,5.0,493
1175,Sữa Rửa Mặt Compliment No Problem Dạng Gel 200ml,Compliment,no_type,126500.0,5.0,265
1176,Sữa Rửa Mặt Simple Kind To Skin 150ml,no_brand,no_type,65000.0,5.0,27
1177,Sữa Rửa Mặt Youth To The People Kale + Green Tea Spinach Vitamins Superfood Cleanser,no_brand,dạng lỏng,149000.0,5.0,21
1178,Sữa rửa mặt Aderma cho da khô và da thường 500ml,no_brand,no_type,345000.0,5.0,589
1179,[HÀNG NỘI ĐỊA có Bill] Sữa Rửa Mặt FLOSLEK - Dạng Gel Cho Da Nhờn Mụn Floslek Anti Acne (200ml),Floslek,no_type,185000.0,4.8,166
1180,LeLand - Sữa rửa mặt ngày và đêm Clean & Clear Extra Value Day/Night Cleanser 240ml/ chai,Clean & Clear,no_type,190000.0,5.0,12
1181,[DUTY FREE] SỮA RỬA MẶT SULWHASOO DẠNG GEL DỊU NHẸ,no_brand,no_type,460000.0,4.9,162
1182,Gel Rửa Mặt Vichy Normaderm Phytosolution Intensive Purifying Gel Giúp Làm Sạch Sâu Và Giảm Bã Nhờn 200ml,Vichy,no_type,336000.0,4.5,26
1183,[CHÍNH HÃNG] Sữa Rửa Mặt SVR Sebiaclear Gel Moussant,SVR,no_type,344500.0,5.0,126
1184,Sữa Rửa Mặt CERAVE Cleanser,CeraVe,no_type,245000.0,4.9,1100
1185,Sữa rửa mặt dịu nhẹ Sulwhasoo 50ml,Sulwhasoo,no_type,75000.0,5.0,198
1186,Sữa Rửa Mặt Cosrx Low Ph 150ml(hàng đẹp),no_brand,no_type,38000.0,5.0,40
1187,Sữa Rửa Mặt The Face Shop Herb Day 365 Cleansing Foam Chính Hãng 170ml,The Faceshop,dạng kem,75000.0,4.2,215
1188,Sữa Rửa Mặt Trà Xanh Innisfree Green Tea,no_brand,no_type,19500.0,4.7,222
1189,"Sữa Rửa Mặt Bạc Hà DrLacir ,Chai 150ml - Lacir Cleanser,Giúp Kiềm Dầu,Ngừa Mụn,Trắng Da",DR.LACIR,dạng sánh,140000.0,4.9,510
1190,✅ Eucerin Sữa Rửa Mặt Dạng Gel Dành Cho Da Nhờn Mụn ProAcne Cleansing 200ml(2024),Eucerin,dạng gel,230000.0,5.0,695
1191,Sữa rửa mặt làm sạch sâu và làm sáng da Jomtam,no_brand,no_type,19000.0,4.9,135
1192,Sữa rửa mặt collagen,no_brand,no_type,22999.0,4.9,1900
1193,Sữa rửa mặt ngừa mụn SVR Sebiaclear Gel Moussant Cho Da Dầu Nhạy Cảm 400ml 200ml,no_brand,no_type,265000.0,4.9,269
1194,23907 A5 Sữa Rửa Mặt Image Bò Hồng Giúp Da Sạch Sâu Cho Làn Da Trắng Hồng Rạng Rỡ,no_brand,no_type,39000.0,4.9,79
1195,[Mã COSIF10 giảm 10% đơn 400K] (Quà tặng) Bộ sữa rửa mặt kiểm soát nhờn innisfree Volcanic Pore Cleansing Foam,Innisfree,no_type,200000.0,4.9,1100
1196,[Hàng Công Ty] Simple Kind To Skin Refreshing Facial Wash - Sữa Rửa Mặt Dịu Nhẹ Cho Da Nhạy Cảm [Nhiều Dung Tích],simple,dạng sánh,105000.0,5.0,4000
1197,Sữa Rửa Mặt Nhau Thai Cừu Tế Bào Gốc Cuống Rốn Nhật Bản,no_brand,no_type,29500.0,5.0,60
1198,Gel Rửa Mặt La Roche-Posay Effaclar Foaming Gel làm sạch dành cho da dầu nhạy cảm 50ml,La Roche-Posay,dạng sánh,71000.0,4.9,40
1199,Sữa rửa mặt ELIZA trà xanh hoa cúc 50g,no_brand,no_type,28500.0,4.9,202
1200,Sữa rửa mặt bò thái Q10 100ml ( chuẩn),no_brand,no_type,18999.0,4.8,528
1201,"Tặng kèm băng đô tai mèo xinh khi mua Sữa rửa mặt bơ Thái Lan sạch sâu, thông thoáng da, trắng sáng tự nhiên.",Aron,no_type,34320.0,5.0,11
1202,Sữa Rửa Mặt Senka Dành Cho Da Mụn sao 04 tuần sử dụng Perfect Whip Acne Care 120gr,no_brand,no_type,69000.0,4.9,35
1203,"Sữa rửa mặt trắng da cấp nước, mờ thâm Milky Thái Lan",Gluta Milky,dạng kem,65000.0,4.9,205
1204,Sữa Rửa Mặt Kose Softymo Softimo Cleansing Nhật Bản,kosé sofymo,no_type,89000.0,5.0,1700
1205,Sữa Rửa Mặt The Face Shop Herb Day 365 Cleansing Foam,no_brand,no_type,125000.0,5.0,1900
1206,Sữa Rửa Mặt Senka Perfect Whip Collagen in,SENKA,no_type,75000.0,5.0,386
1207,Sữa Rửa Mặt Thefaceshop Herb Day 365 Master Blending Facial Foaming Cleanser Mung Bean & Mugwort 170Ml,The Faceshop,no_type,199000.0,5.0,1500
1208,Sữa Rửa Mặt Tẩy Trang Hatomugi Chiết Xuất Ý Dĩ Sáng Da 130g The W Cleansing Foam,HATOMUGI,no_type,49500.0,5.0,677
1209,Sữa rửa mặt cân bằng da hoàn hảo Paula's Choice Resist Perfectly Balanced Foaming Cleanser 190ml mã: 7830,Paula's Choice,no_type,639000.0,4.9,1500
1210,Huxley- Sữa rửa mặt vòi Huxley 200ml,Huxley (헉슬리),no_type,232000.0,5.0,201
1211,SỮA RỬA MẶT MEDIHEAL CLEANSING FOAM,no_brand,no_type,94000.0,4.9,339
1212,Sữa rửa mặt Acne _ Aid (chai 100ml),Acne-Aid,no_type,125000.0,4.9,879
1213,[The Face Shop] Sữa Rửa Mặt Gạo Rice Water Bright Foaming Cleanser (150ml),The Faceshop,dạng sánh,102000.0,5.0,62
1214,Sữa Rửa Mặt Simple Water Boost Micellar Facial Gel Wash dành cho da khô nhạy cảm 150ml,simple,no_type,118000.0,5.0,28
1215,Gel Rửa Mặt Dành Cho Da Dầu SVR Sebiaclear Gel Moussant 200ml,SVR,no_type,380000.0,4.8,66
1216,"Sữa rửa mặt và toàn thân Aquaphil (Dược Hậu Giang - DHG Pharma) 125ml - An toàn cho da nhạy cảm, tắm bé, phụ nữ sau sinh",DHG PHARMA,no_type,55000.0,5.0,765
1217,Sữa rửa mặt tạo bọt Mamonde Triple Multi Cleansing Foam/Tissue/Cream - 3 trong 1 đa năng,Mamonde,no_type,167500.0,5.0,14
1218,Sữa Rửa Mặt CNP Laboratory Perfect Barrier Cera Cleaser foam 60ml,no_brand,dạng kem,90000.0,5.0,42
1219,Sữa rửa mặt Pond’s 40g,no_brand,dạng kem,7500.0,5.0,288
1220,Sữa rửa mặt Olay Sáng Da Total Effects 7 in 1 Refreshing Citrus 150ml,Olay,no_type,160000.0,4.7,141
1221,Sữa Rửa Mặt Nghệ Hưng Yên Cocoon Giúp Da Sạch Mịn Và Rạng Rỡ 140ml,cocoon,no_type,156000.0,4.9,118
1222,SỬA RỬA MẶT NGHỆ DƯỠNG ẨM & TRẮNG DA  RELOVE,+Wis+,no_type,23000.0,4.9,484
1223,Sữa Rửa Mặt Tạo Bọt Làm Sạch Dành Cho Da Dầu Nhạy Cảm La Roche-Posay Effaclar Purifying Foaming Gel 50ml-200ml-400ml,La Roche-Posay,dạng lỏng,309000.0,5.0,26
1224,Sữa Rửa Mặt Simple Gel Kind To Skin Refreshing Facial Wash Gel 150Ml - HKT Shop,simple,dạng gel,99000.0,4.9,245
1225,Combo Simple Tẩy Trang 200ml + Sữa Rửa Mặt 150ml + Nước Hoa Hồng 200ml Chính Hãng,simple,dạng kem,100000.0,4.7,60
1226,Sữa Rửa Mặt Hada Labo Dưỡng Ẩm Premium Hydrating 100g,Hada Labo,no_type,99000.0,4.4,39
1227,Gel rửa mặt cho da nhờn mụn Ducray Keracnyl Gel Innova Myrtacine 200ml,Ducray,dạng gel,373000.0,5.0,132
1228,Gel Rửa Mặt Acnes Kiểm Soát Chất Nhờn 100g,Acnes,no_type,65000.0,4.8,132
1229,Combo 2 Sữa Rửa Mặt Thefacaeshop Herbday365 Master Blen Foaming Cleanser Peach&Fig 170Mlx2,The Faceshop,no_type,398000.0,5.0,287
1230,Gel rửa mặt dịu nhẹ ngừa mụn chiết xuất Tràm Trà St.Ives 200ml,St. Ives,dạng sánh,169000.0,4.9,1000
1231,Sữa rửa mặt tạo bọt Cacbonat Bifesta,Bifesta,no_type,210000.0,5.0,524
1232,Sữa rửa mặt rau củ sủi bọt thải độc cho da BYVIBES WONDER BATH - Hàn Quốc,BYVIBES WONDER BATH,dạng kem,250000.0,4.8,124
1233,[CHÍNH HÃNG] Gel rửa mặt Compliment No Problem_ Giúp làn da khỏe manh_Chống các tác nhân gây mụn,Compliment,gel,105500.0,5.0,235
1234,Sữa rửa mặt tự tạo bọt Cow Brand Mutenka Foaming Facial Wash mẫu mới 2022,Cow Mutenka,no_type,157000.0,5.0,351
1235,Sữa rửa mặt Pon'd 50gr và 100gr,Pond’s,no_type,47000.0,5.0,260
1236,Sữa rửa mặt tràm trà Skin&Dr Tea tree ( Dành cho hỗn hợp hoặc da mụn),no_brand,no_type,195000.0,4.9,163
1237,[CÓ HÓA ĐƠN LOTTEDUTYFREE] Sữa rửa mặt Origins Checks and Balances™ Frothy face wash,ORIGINS,no_type,185000.0,5.0,68
1238,"SỮA RỬA MẶT MAROSA LACO FACE WASH-SẠCH NÁM,SẠM,TÀN NHANG,(ngừa mụn,kem dưỡng sáng trắng da)",LACO,dạng kem,90000.0,4.9,69
1239,Sữa rửa mặt Cosrx Low pH Good Morning Gel Cleanser 150ml,no_brand,no_type,32500.0,4.6,58
1240,Sữa rửa mặt Pond's 100g trắng hồng rạng rỡ/ đen sạch sâu/ xanh ngừa mụn 100g,Pond’s,no_type,62500.0,5.0,58
1241,Sữa rửa mặt Cetaphil Gentle Skin Cleanser,Cetaphil,no_type,250000.0,5.0,619
1242,BYVIBES WONDER BATH- Sữa Rửa Mặt P.H.5.5,BYVIBES WONDER BATH,no_type,129000.0,5.0,33
1243,Sữa rửa mặt siêu tạo bọt dạng vòi xịt 150ML CHO LÀN DA MỤN – DA DẦU - DA HỖN HỢP THIÊN DẦU WINKBEAUTY,no_brand,khác,15500.0,4.8,258
1244,sữa rửa mặt rau má Kone ( chính hãng 💯),no_brand,no_type,19000.0,5.0,370
1245,Sữa rửa mặt ý dĩ Hatomugi 130g - 170g,HATOMUGI,no_type,62000.0,5.0,238
1246,Sữa Tẩy Trang Rửa Mặt Cho Da Nhạy Cảm Physiodermie,no_brand,dạng lỏng,332000.0,5.0,41
1247,(SX Nhật Bản) Sữa rửa mặt tạo bọt Senka Perfect Whip Mới 120g,SENKA,no_type,70000.0,4.9,478
1248,Sữa Rửa Mặt Dịu Nhẹ Simple Kind To Skin Refreshing Facial Wash 150ml,simple,no_type,38000.0,5.0,33
1249,Sữa Rửa Mặt Pond's Sáng Da White Beauty,Pond’s,no_type,48000.0,5.0,590
1250,Nhập MYPHH0608 Sữa Rửa mặt KBONE,KBONE,no_type,95000.0,5.0,1400
1251,(CHÍNH HÃNG)SỮA RỬA MẶT CHO DA DẦU MỤN - OSAINE LAMIGEL,no_brand,no_type,290000.0,4.9,242
1252,"Sữa Rửa Mặt Tạo Bọt LA ROCHE POSAY Effaclar Purifying Foaming cho da dầu, nhạy cảm 50ml",La Roche-Posay,dạng lỏng,99000.0,5.0,287
1253,Sữa rửa mặt Balea - Nội đia Đức 150ml,BALEA,dạng lỏng,80000.0,4.8,67
1254,"Sữa Rửa Mặt Dạng Gel Matcha Tràm Trà Ngừa Mụn Dịu Nhẹ HAZELINE 100Gr, 50g",HAZELINE,dạng kem,50000.0,5.0,11
1255,Sữa Rửa Mặt Dạng Gel Cosrx Low PH Good Morning Gel Cleanser 150ml,COSRX,dạng lỏng,120000.0,5.0,105
1256,"Sữa rửa mặt Cerave Foaming Facial Cleanser cho da dầu & Da Khô, da mụn các size 87ml - 236ml - 355ml - 473ml",no_brand,no_type,395000.0,4.9,212
1257,"[Date SALE] Gel rửa mặt Himalaya Lá Neem ngừa, giảm mụn/Chanh vàng dưỡng trắng da",Himalaya,dạng gel,44000.0,5.0,750
1258,Sữa rửa mặt cho da dầu Aron Whitening Oil Control Facial Foam Thái Lan 210ml chiết xuất quả bơ và sữa gạo,no_brand,dạng kem,86000.0,5.0,683
1259,[Giá Tốt] Tuýp Sữa Rửa Mặt VitaMin E Thái Lan,no_brand,no_type,18003.0,5.0,181
1260,Sữa rửa mặt Senka Nhật bản,no_brand,dạng kem,48020.0,5.0,267
1261,Sữa Rửa Mặt St.Ives Dạng Gel - St.Ives Daily Facial Cleaner Gel 200ml,St. Ives,no_type,139000.0,4.9,268
1262,Sữa rửa mặt dưỡng da 3W Clinic 100ml,3W CLINIC,no_type,24000.0,4.9,872
1263,Sữa rửa mặt tạo bọt tinh chất nghệ Neutrogena,no_brand,no_type,40000.0,5.0,46
1264,Sữa rửa mặt cerave cho da dầu và da khô 236ml bản Pháp,CeraVe,no_type,238000.0,4.5,5300
1265,[ Hàng Mẫu Dùng Thử ]  SỮA RỬA MẶT NGĂN NGỪA MỤN ACNES 25G,Acnes,no_type,8500.0,4.9,55
1266,Sữa rửa mặt dưỡng ẩm AR Vitamin E Moisturizing Facial Wash 190G,Aron,no_type,49000.0,5.0,1700
1267,Sữa rửa mặt Aderma Gel Moussant Soothing Foaming gel 200ml,no_brand,no_type,370000.0,5.0,240
1268,Sữa Rửa Mặt Làm Sạch Da Cấp Ẩm July ( Chính Hãng 100% ),no_brand,dạng kem,139000.0,5.0,259
1269,Sữa rửa mặt Acnes  25g,no_brand,dạng kem,15000.0,5.0,76
1270,(Mini size) Sữa rửa mặt Mamonde Triple Multi Cleansing Foam 100ml,Mamonde,no_type,50000.0,4.8,70
1271,Sửa Rửa Mặt Dành Cho Da Nhạy Cảm Eucerin PH5 Facial Cleanser Sensitive Skin,Eucerin,no_type,152500.0,5.0,260
1272,SỮA RỬA MẶT KARMEL DA DẦU MỤN VÀ DA NHẠY CẢM,Karmel,no_type,237000.0,5.0,39
1273,Sữa Rửa Mặt Clean & Clear 100g,Johnson & Johnson,no_type,62000.0,4.8,519
1274,Sữa Rửa Mặt Hada labo Tạo Bọt,no_brand,no_type,200000.0,4.9,1700
1275,Sữa rửa mặt làm sạch sâu và kiểm soát dầu Dr. Sante Cucumber Balance Control 200ml,Dr. Santé,no_type,129000.0,4.9,54
1276,ORIGINS 🌿 Sữa rửa mặt Checks and Balances Frothy Face Wash,ORIGINS,no_type,100000.0,5.0,227
1277,Sữa rửa mặt tạo bọt Caudalie 150ml hàng Air nội địa Pháp,CAUDALIE PARIS,khác,270000.0,4.9,158
1278,Dermarium Goodnight - Gel rửa mặt than hoạt tính,Dermarium,dạng sánh,150000.0,5.0,2200
1279,Bigsize - Sữa rửa mặt nghệ Hưng Yên Cocoon giúp da sạch mịn và rạng rỡ 310ml thuần chay,cocoon,no_type,271400.0,4.9,678
1280,(Mẫu mới) Sữa Rửa Mặt Thảo Mộc Botanical marche 120g chuẩn nội địa nhật bản,no_brand,dạng sánh,192000.0,5.0,420
1281,Sữa rửa mặt dành cho da mụn Senka perfect whip acne care 100g sạch sâu giảm Mụn,SENKA,dạng lỏng,65000.0,5.0,250
1282,Sữa rửa mặt làm sạch Nacific Fresh Herb Origin Cleansing Foam Calendula 150ml,NACIFIC,no_type,192500.0,5.0,761
1283,Sữa Rửa Mặt Mediheal Cleansing Foam 170ml,Mediheal,no_type,331000.0,5.0,117
1284,Sữa Rửa Mặt Tạo Bọt Chiết Suất Thiên NHiên Graymelin Crazy Foam Cleanser 500ml,Graymelin,dạng lỏng,215000.0,5.0,28
1285,Sữa rửa mặt Neutrogena deep clean làm sạch sâu 100ml/ 150ml - Từ Hảo,Neutrogena,dạng sánh,117500.0,5.0,112
1286,Sữa rửa mặt cho da nhạy cảm Vanicream Gentle Facial Cleanser for Sensitive Skin,no_brand,no_type,275000.0,5.0,934
1287,SỮA RỬA MẶT FRESH SOY FACE CLEANSER,no_brand,khác,74500.0,4.9,645
1288,"Gel rửa mặt Dr.G PH Cleansing Gel Foam, Dr.G pH Cleansing R.E.D Blemish Clear Soothing Foam",Dr.G,no_type,239000.0,4.9,42
1289,Sữa Rửa Mặt Dịu Nhẹ Comfort Zone Essential Milk,Comfort zone,no_type,540000.0,4.9,104
1290,Sữa Rửa Mặt Eucerin Facial Cleanser PH5 Sensitive Skin Cho Da Nhạy Cảm Khô Thường - Thi Vũ,Eucerin,dạng sánh,219000.0,5.0,62
1291,FIRST AID BEAUTY - [CÓ TÁCH LẺ] Bộ Hotsy Totsy (Kem Dưỡng + Sữa Rửa Mặt),no_brand,no_type,350000.0,5.0,24
1292,Sữa rửa mặt đông y,no_brand,no_type,20000.0,4.6,120
1293,Sữa rửa mặt SVR sebiaclear gel moussant,no_brand,no_type,284000.0,5.0,102
1294,Sữa Rửa Mặt vị Đào Bioaqua 100g - Chính Hãng,no_brand,no_type,13000.0,4.9,270
1295,Sữa Rửa Mặt 💕𝑭𝒓𝒆𝒆𝒔𝒉𝒊𝒑💕 SỮA RỬA MẶT TRÀ XANH Innisfree Green Tea Cleansing Foam 150ML- Mẫu Mới,no_brand,no_type,29900.0,5.0,14
1296,[Mã BMLT30 giảm đến 30K đơn 299K] Sữa rửa mặt sáng da và dưỡng ẩm Truesky Glutathione Cleanser chiết xuất sữa dê 50g,TRUESKY,dạng kem,65000.0,4.9,750
1297,Sữa Rửa Mặt Rau Củ Quả Thải Độc Làm Sạch Tẩy Trang Super Vegitoks Cleanser Xanh Đỏ Tím 300ml [NHẬP KHẨU CHÍNH HÃNG],no_brand,no_type,174000.0,4.9,216
1298,Sữa Rửa Mặt Cosrx Low pH Good Morning Gel Cleanser Hàn Quốc 150ml,COSRX,gel,125000.0,5.0,5
1299,[Có sẵn loại 100ml] Sữa rửa mặt Mediheal cleansing foam 170ml - MDH001,no_brand,no_type,84500.0,4.9,530
